data_set_uuid;data_set_id;investigation_id;study_id;assay_id;node_id;file_uuid;type;subtype;value;value_source;value_accession
56cd0366-089a-4c3b-991f-23715dd90d2d;49;71;72;;4184;;Source Name;strain;129/Sv;EFO;http://www.ebi.ac.uk/efo/EFO_0000599
56cd0366-089a-4c3b-991f-23715dd90d2d;49;71;72;;4184;;Source Name;organism part;Fetus;FMA;http://sig.uw.edu/fma#Fetus
0e9f2004-7bda-402e-b7e0-ab674a24609e;31;63;64;32;3740;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
e5a6bfb0-0822-4a92-b751-1a2994f9c4ff;27;65;66;;3748;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
e5a6bfb0-0822-4a92-b751-1a2994f9c4ff;27;65;66;;3753;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
56cd0366-089a-4c3b-991f-23715dd90d2d;49;71;72;;4204;;Sample Name;cell type;Embryoid body;BTO;http://purl.org/obo/owl/BTO#BTO_0001718
da9d1da2-13fe-4545-a935-60e5dbb50f13;40;93;94;47;5319;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
c09ed0b1-aa69-495d-97dc-d07f5ed20ba1;36;74;80;;4253;;Sample Name;cell type;Granulocyte macrophage progenitor cell (GMP);CL;http://purl.obolibrary.org/obo/CL_0000557
b32ebfa3-832f-4551-8851-27743786d90e;42;95;96;48;5482;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
b32ebfa3-832f-4551-8851-27743786d90e;42;95;96;48;5501;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
4678f7da-fcf9-4707-a84e-33b7b53a2935;43;97;98;;5550;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
4678f7da-fcf9-4707-a84e-33b7b53a2935;43;97;98;;5550;;Source Name;development stage;Juvenile;UO;NULL
06ab2672-467d-4f02-9071-d2340943f4ee;32;81;82;;4335;;Source Name;organism;Homo sapiens;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_9606
06ab2672-467d-4f02-9071-d2340943f4ee;32;81;82;;4335;;Source Name;organism part;Liver;FMA;http://sig.uw.edu/fma#Liver
06ab2672-467d-4f02-9071-d2340943f4ee;32;81;82;;4335;;Source Name;disease state;Hepatocellular Carcinoma;NCIT;http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3099
56cd0366-089a-4c3b-991f-23715dd90d2d;49;71;72;36;4450;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
56cd0366-089a-4c3b-991f-23715dd90d2d;49;71;72;36;4536;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
56cd0366-089a-4c3b-991f-23715dd90d2d;49;71;72;;4204;;Sample Name;cell type;Embryoid body;BTO;http://purl.org/obo/owl/BTO#BTO_0001718
56cd0366-089a-4c3b-991f-23715dd90d2d;49;71;72;;4204;;Sample Name;time point;'';UO;NULL
56cd0366-089a-4c3b-991f-23715dd90d2d;49;71;72;36;4549;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
56cd0366-089a-4c3b-991f-23715dd90d2d;49;71;72;36;4557;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
56cd0366-089a-4c3b-991f-23715dd90d2d;49;71;72;;4138;;Sample Name;cell type;Embryoid body;BTO;http://purl.org/obo/owl/BTO#BTO_0001718
56cd0366-089a-4c3b-991f-23715dd90d2d;49;71;72;;4138;;Sample Name;time point;'';UO;NULL
56cd0366-089a-4c3b-991f-23715dd90d2d;49;71;72;;4181;;Sample Name;cell type;Embryoid body;BTO;http://purl.org/obo/owl/BTO#BTO_0001718
56cd0366-089a-4c3b-991f-23715dd90d2d;49;71;72;;4181;;Sample Name;time point;'';UO;NULL
b9946caa-bf4a-4ce0-bd5d-e05eec8cce8e;37;87;88;;4874;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
c6d8f97e-6eae-45bd-8045-1297a0d59326;39;83;84;;4793;;Sample Name;time point;2;UO;http://purl.obolibrary.org/obo/UO_0000033
4143bf10-0fe7-4d03-8a16-c800ba268f0d;41;89;90;;5016;;Sample Name;cell type;Muscle stem cell;CL;http://purl.obolibrary.org/obo/CL_0000355
4143bf10-0fe7-4d03-8a16-c800ba268f0d;41;89;90;;5029;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
6121a1a3-995b-40bb-a1d8-4b74272f1d6b;38;91;92;;5198;;Source Name;organism;Homo sapiens;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_9606
6121a1a3-995b-40bb-a1d8-4b74272f1d6b;38;91;92;;5247;;Source Name;organism;Homo sapiens;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_9606
e5a6bfb0-0822-4a92-b751-1a2994f9c4ff;27;103;104;;5775;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
e5a6bfb0-0822-4a92-b751-1a2994f9c4ff;27;103;104;;5781;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
24388dda-412c-4156-aaed-ff02bdb7dec0;45;107;108;;6202;;Sample Name;cell line;H1;EFO;http://www.ebi.ac.uk/efo/EFO_0003042
27258310-6c5f-44ca-80cd-19a6d71e5993;47;113;114;;6587;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
27258310-6c5f-44ca-80cd-19a6d71e5993;47;113;114;;6587;;Source Name;strain;C57BL/6;NCIT;http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C14424
27258310-6c5f-44ca-80cd-19a6d71e5993;47;113;114;;6587;;Source Name;development stage;Adult;UO;NULL
27258310-6c5f-44ca-80cd-19a6d71e5993;47;113;114;;6631;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
27258310-6c5f-44ca-80cd-19a6d71e5993;47;113;114;;6631;;Source Name;strain;C57BL/6;NCIT;http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C14424
27258310-6c5f-44ca-80cd-19a6d71e5993;47;113;114;;6631;;Source Name;development stage;Adult;UO;NULL
27258310-6c5f-44ca-80cd-19a6d71e5993;47;113;114;;6655;;Sample Name;cell type;Monocyte;CL;http://purl.obolibrary.org/obo/CL_0000576
a84b6aa1-a09a-4d90-a801-fbb6b73008e2;62;165;166;83;9290;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
cdcd6b10-ac00-4369-a3ef-c88cfed159db;64;173;174;87;9589;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
fc26be37-8286-4479-89c3-ef508aab2a3e;46;115;116;58;6734;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
27258310-6c5f-44ca-80cd-19a6d71e5993;47;113;114;57;6780;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
fc26be37-8286-4479-89c3-ef508aab2a3e;46;115;116;58;6816;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
01efc043-d06e-4ec8-a396-96808293472a;67;167;168;;9355;;Source Name;organism;Homo sapiens;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_9606
01efc043-d06e-4ec8-a396-96808293472a;67;167;168;;9355;;Source Name;development stage;Adult;EFO;http://www.ebi.ac.uk/efo/EFO_0001272
01efc043-d06e-4ec8-a396-96808293472a;67;167;168;;9355;;Source Name;disease state;Acute Myelogenous Leukemia (AML);NCIT;http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3171
27258310-6c5f-44ca-80cd-19a6d71e5993;47;113;114;;6655;;Sample Name;cell type;Monocyte;CL;http://purl.obolibrary.org/obo/CL_0000576
01efc043-d06e-4ec8-a396-96808293472a;67;167;168;84;9419;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
9bded0d9-be10-4d3c-a5bd-0f3d8513db4c;48;117;121;;6993;;Sample Name;cell type;Hematopoietic stem cell (HSC);CL;http://purl.obolibrary.org/obo/CL_0000037
9bded0d9-be10-4d3c-a5bd-0f3d8513db4c;48;117;121;;6996;;Sample Name;cell type;Hematopoietic stem cell (HSC);CL;http://purl.obolibrary.org/obo/CL_0000037
9bded0d9-be10-4d3c-a5bd-0f3d8513db4c;48;117;121;;7001;;Sample Name;cell type;Hematopoietic stem cell (HSC);CL;http://purl.obolibrary.org/obo/CL_0000037
9bded0d9-be10-4d3c-a5bd-0f3d8513db4c;48;117;121;;7014;;Sample Name;cell type;Long-term hematopoietic stem cell (LT-HSC);CL;http://purl.obolibrary.org/obo/CL_0002034
9bded0d9-be10-4d3c-a5bd-0f3d8513db4c;48;117;121;;7037;;Sample Name;cell type;Long-term hematopoietic stem cell (LT-HSC);CL;http://purl.obolibrary.org/obo/CL_0002034
9bded0d9-be10-4d3c-a5bd-0f3d8513db4c;48;117;121;;7054;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
9bded0d9-be10-4d3c-a5bd-0f3d8513db4c;48;117;121;;7054;;Source Name;organism part;Bone marrow;FMA;http://sig.uw.edu/fma#Bone_marrow
9bded0d9-be10-4d3c-a5bd-0f3d8513db4c;48;117;121;;7054;;Source Name;development stage;Adult;EFO;http://www.ebi.ac.uk/efo/EFO_0001272
9bded0d9-be10-4d3c-a5bd-0f3d8513db4c;48;117;121;;7055;;Sample Name;cell type;Short-term hematopoietic stem cell (ST-HSC);CL;http://purl.obolibrary.org/obo/CL_0002033
9bded0d9-be10-4d3c-a5bd-0f3d8513db4c;48;117;121;59;7098;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
9bded0d9-be10-4d3c-a5bd-0f3d8513db4c;48;117;121;59;7107;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
bcac7989-a8f4-4144-bddd-29db647359d4;50;125;129;;7414;;Sample Name;cell type;Hematopoietic stem cell (HSC);CL;http://purl.obolibrary.org/obo/CL_0000037
c0171e19-4de0-4d11-bf03-b2c99d225cea;56;153;154;;8823;;Sample Name;treatment compound;Erythropoietin (Epo);EFO;http://www.ebi.ac.uk/efo/EFO_0003233
01efc043-d06e-4ec8-a396-96808293472a;67;167;168;84;9449;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
f680c483-9b17-4205-adc1-655313975a0d;51;128;132;;7428;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
f680c483-9b17-4205-adc1-655313975a0d;51;128;132;;7428;;Source Name;organism part;Bone marrow;FMA;http://sig.uw.edu/fma#Bone_marrow
f680c483-9b17-4205-adc1-655313975a0d;51;128;132;;7428;;Source Name;development stage;Adult;UO;NULL
cf7ef6ae-f1e0-4d0f-a3a9-f519b69c89b2;7;126;130;66;7517;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
a86d21be-10b8-4d97-a854-2f28158fe354;2;127;131;;7438;;Sample Name;cell type;Long-term hematopoietic stem cell (LT-HSC);CL;http://purl.obolibrary.org/obo/CL_0002034
a86d21be-10b8-4d97-a854-2f28158fe354;2;127;131;;7443;;Sample Name;cell type;Long-term hematopoietic stem cell (LT-HSC);CL;http://purl.obolibrary.org/obo/CL_0002034
a86d21be-10b8-4d97-a854-2f28158fe354;2;127;131;;7438;;Sample Name;age;22-24;UO;http://purl.obolibrary.org/obo/UO_0000035
a86d21be-10b8-4d97-a854-2f28158fe354;2;127;131;;7443;;Sample Name;age;2-3;UO;http://purl.obolibrary.org/obo/UO_0000035
30a918d2-7a22-4439-9a15-772b6f371979;58;155;156;;8928;;Sample Name;cell type;Long-term hematopoietic stem cell (LT-HSC);CL;http://purl.obolibrary.org/obo/CL_0002034
30a918d2-7a22-4439-9a15-772b6f371979;58;155;156;;8930;;Sample Name;cell type;Hematopoietic multipotent progenitor (MPP);CL;http://purl.obolibrary.org/obo/CL_0000837
30a918d2-7a22-4439-9a15-772b6f371979;58;155;156;;8928;;Sample Name;cell type;Long-term hematopoietic stem cell (LT-HSC);CL;http://purl.obolibrary.org/obo/CL_0002034
30a918d2-7a22-4439-9a15-772b6f371979;58;155;156;;8930;;Sample Name;cell type;Hematopoietic multipotent progenitor (MPP);CL;http://purl.obolibrary.org/obo/CL_0000837
b404414f-d0bd-446f-8b2a-a20eb19762fa;3;169;170;;9461;;Source Name;organism;Danio rerio;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_7955
b404414f-d0bd-446f-8b2a-a20eb19762fa;3;169;170;;9461;;Source Name;organism part;Embryo;FMA;http://sig.uw.edu/fma#Embryo
b404414f-d0bd-446f-8b2a-a20eb19762fa;3;169;170;;9461;;Source Name;development stage;Embryo;FMA;http://sig.uw.edu/fma#Embryo
9bded0d9-be10-4d3c-a5bd-0f3d8513db4c;48;179;180;;9818;;Sample Name;cell type;Hematopoietic stem cell (HSC);CL;http://purl.obolibrary.org/obo/CL_0000037
da9d1da2-13fe-4545-a935-60e5dbb50f13;40;133;134;67;7850;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
e7b7c207-f5a1-4682-a9c8-9e5bcfde31a1;52;135;136;68;7922;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
e70ac2c1-f256-407a-8bde-3bab9981ef40;55;143;144;;8152;;Sample Name;cell type;Plasma cell;CL;http://purl.obolibrary.org/obo/CL_0000786
e70ac2c1-f256-407a-8bde-3bab9981ef40;55;143;144;;8154;;Sample Name;cell type;Plasma cell;CL;http://purl.obolibrary.org/obo/CL_0000786
e70ac2c1-f256-407a-8bde-3bab9981ef40;55;143;144;;8170;;Sample Name;cell type;Memory B cell;CL;http://purl.obolibrary.org/obo/CL_0000787
e70ac2c1-f256-407a-8bde-3bab9981ef40;55;143;144;;8170;;Sample Name;time point;10-12;UO;http://purl.obolibrary.org/obo/UO_0000034
e70ac2c1-f256-407a-8bde-3bab9981ef40;55;143;144;;8152;;Sample Name;time point;1;UO;http://purl.obolibrary.org/obo/UO_0000034
e70ac2c1-f256-407a-8bde-3bab9981ef40;55;143;144;;8154;;Sample Name;time point;1;UO;http://purl.obolibrary.org/obo/UO_0000034
9c41eda3-309a-4970-bb49-5fb8f4c3cccb;17;145;146;73;8346;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
ce7f1575-e0d0-4c7e-b66e-3de321336ba0;60;159;160;;9097;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
ce7f1575-e0d0-4c7e-b66e-3de321336ba0;60;159;160;;9097;;Source Name;strain;C57BL/6;NCIT;http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C14424
ce7f1575-e0d0-4c7e-b66e-3de321336ba0;60;159;160;;9097;;Source Name;development stage;Adult;UO;NULL
cdcd6b10-ac00-4369-a3ef-c88cfed159db;64;173;174;;9509;;Sample Name;cell type;Long-term hematopoietic stem cell (LT-HSC);CL;http://purl.obolibrary.org/obo/CL_0002034
897ffbc5-c110-48d2-a58c-f8d43eed87dd;63;171;172;86;9527;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
9bded0d9-be10-4d3c-a5bd-0f3d8513db4c;48;179;180;;9852;;Sample Name;cell type;Long-term hematopoietic stem cell (LT-HSC);CL;http://purl.obolibrary.org/obo/CL_0002034
2eac57bd-c78f-4154-92b8-3c89c12275a1;96;235;236;;12597;;Source Name;organism;Homo sapiens;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_9606
2eac57bd-c78f-4154-92b8-3c89c12275a1;96;235;236;;12609;;Source Name;organism;Homo sapiens;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_9606
2eac57bd-c78f-4154-92b8-3c89c12275a1;96;235;236;;12635;;Source Name;organism;Homo sapiens;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_9606
2eac57bd-c78f-4154-92b8-3c89c12275a1;96;235;236;;12685;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
9bded0d9-be10-4d3c-a5bd-0f3d8513db4c;48;179;180;;9869;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
9bded0d9-be10-4d3c-a5bd-0f3d8513db4c;48;179;180;;9869;;Source Name;organism part;Bone marrow;FMA;http://sig.uw.edu/fma#Bone_marrow
9bded0d9-be10-4d3c-a5bd-0f3d8513db4c;48;179;180;;9869;;Source Name;development stage;Adult;EFO;http://www.ebi.ac.uk/efo/EFO_0001272
9bded0d9-be10-4d3c-a5bd-0f3d8513db4c;48;179;180;90;9920;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
9bded0d9-be10-4d3c-a5bd-0f3d8513db4c;48;179;180;90;9981;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
9bded0d9-be10-4d3c-a5bd-0f3d8513db4c;48;179;180;90;9993;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
311dd3b0-5385-4c28-b423-8f8dc727cb77;85;227;230;;12203;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
311dd3b0-5385-4c28-b423-8f8dc727cb77;85;227;230;;12203;;Source Name;organism part;Bone marrow;FMA;http://sig.uw.edu/fma#Bone_marrow
311dd3b0-5385-4c28-b423-8f8dc727cb77;85;227;230;;12203;;Source Name;development stage;Adult;EFO;http://www.ebi.ac.uk/efo/EFO_0001272
168ae7b0-5b23-49e9-9467-b6cd731efe4a;68;181;182;;10092;;Source Name;organism;Danio rerio;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_7955
168ae7b0-5b23-49e9-9467-b6cd731efe4a;68;181;182;;10092;;Source Name;organism part;Embryo;FMA;http://sig.uw.edu/fma#Embryo
168ae7b0-5b23-49e9-9467-b6cd731efe4a;68;181;182;;10092;;Source Name;development stage;Embryo;FMA;http://sig.uw.edu/fma#Embryo
2eac57bd-c78f-4154-92b8-3c89c12275a1;96;235;236;;12685;;Source Name;organism part;Embryo;FMA;http://sig.uw.edu/fma#Embryo
3f2f5381-559d-4122-baba-39f13fe142a7;69;185;186;;10219;;Sample Name;cell type;Hematopoietic stem cell (HSC);CL;http://purl.obolibrary.org/obo/CL_0000037
386e8e82-21b6-4dba-becf-186083a442c4;72;189;190;;10368;;Sample Name;cell type;effector T cell;CL;http://purl.obolibrary.org/obo/CL_0000911
311dd3b0-5385-4c28-b423-8f8dc727cb77;85;227;230;113;12250;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
386e8e82-21b6-4dba-becf-186083a442c4;72;189;190;;10376;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
386e8e82-21b6-4dba-becf-186083a442c4;72;189;190;;10376;;Source Name;strain;C57BL/6;NCIT;http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C14424
386e8e82-21b6-4dba-becf-186083a442c4;72;189;190;;10376;;Source Name;organism part;Spleen;FMA;http://sig.uw.edu/fma#Spleen
386e8e82-21b6-4dba-becf-186083a442c4;72;189;190;;10376;;Source Name;development stage;Adult;UO;NULL
386e8e82-21b6-4dba-becf-186083a442c4;72;189;190;;10368;;Sample Name;cell type;effector T cell;CL;http://purl.obolibrary.org/obo/CL_0000911
fd98f43b-2699-407e-b091-d724923271bf;71;191;192;96;10557;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
59e4e96f-04e6-48f1-a9ba-ddee00ce6a7a;4;199;200;;10885;;Sample Name;cell type;Hematopoietic stem cell (HSC);CL;http://purl.obolibrary.org/obo/CL_0000037
59e4e96f-04e6-48f1-a9ba-ddee00ce6a7a;4;199;200;;10920;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
59e4e96f-04e6-48f1-a9ba-ddee00ce6a7a;4;199;200;;10920;;Source Name;strain;C57BL/6;NCIT;http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C14424
59e4e96f-04e6-48f1-a9ba-ddee00ce6a7a;4;199;200;;10920;;Source Name;organism part;Bone marrow;FMA;http://sig.uw.edu/fma#Bone_marrow
59e4e96f-04e6-48f1-a9ba-ddee00ce6a7a;4;199;200;;10920;;Source Name;development stage;Adult;UO;NULL
2a7be7e3-6c4a-418b-a8b3-98556dc07113;78;201;202;101;11020;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
59e4e96f-04e6-48f1-a9ba-ddee00ce6a7a;4;199;200;;10885;;Sample Name;cell type;Hematopoietic stem cell (HSC);CL;http://purl.obolibrary.org/obo/CL_0000037
dd475916-bac7-4cad-a0d3-b01ea6329e4b;77;203;204;102;11049;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
dd475916-bac7-4cad-a0d3-b01ea6329e4b;77;203;204;102;11110;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
67d6221c-f99c-4dec-80e0-e51bf37938c7;82;209;210;;11474;;Sample Name;cell type;Granulocyte macrophage progenitor cell (GMP);CL;http://purl.obolibrary.org/obo/CL_0000557
67d6221c-f99c-4dec-80e0-e51bf37938c7;82;209;210;;11486;;Sample Name;cell type;Short-term hematopoietic stem cell (ST-HSC);CL;http://purl.obolibrary.org/obo/CL_0002033
67d6221c-f99c-4dec-80e0-e51bf37938c7;82;209;210;;11488;;Sample Name;cell type;Short-term hematopoietic stem cell (ST-HSC);CL;http://purl.obolibrary.org/obo/CL_0002033
195ec11c-d000-4ead-b1cd-e4d2c7bc2596;91;225;231;115;12402;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
2eac57bd-c78f-4154-92b8-3c89c12275a1;96;235;236;;12611;;Sample Name;organism;Homo sapiens;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_9606
67d6221c-f99c-4dec-80e0-e51bf37938c7;82;209;210;105;11539;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
6fa0a994-f33e-4410-a61c-1dfac06947c0;33;216;218;109;11829;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
c8d26cec-214b-4e89-a22d-625ac43a838b;34;215;217;108;11838;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
c09ed0b1-aa69-495d-97dc-d07f5ed20ba1;36;221;222;;11865;;Sample Name;cell type;Granulocyte macrophage progenitor cell (GMP);CL;http://purl.obolibrary.org/obo/CL_0000557
c09ed0b1-aa69-495d-97dc-d07f5ed20ba1;36;221;222;;11905;;Sample Name;cell type;Granulocyte macrophage progenitor cell (GMP);CL;http://purl.obolibrary.org/obo/CL_0000557
5732c624-847b-4ed8-8409-6117aa3fd174;83;219;220;110;11920;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
195ec11c-d000-4ead-b1cd-e4d2c7bc2596;91;225;231;115;12552;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
195ec11c-d000-4ead-b1cd-e4d2c7bc2596;91;225;231;;12257;;Sample Name;time point;5;UO;http://purl.obolibrary.org/obo/UO_0000033
195ec11c-d000-4ead-b1cd-e4d2c7bc2596;91;225;231;;12324;;Sample Name;time point;8;UO;http://purl.obolibrary.org/obo/UO_0000033
c09ed0b1-aa69-495d-97dc-d07f5ed20ba1;36;221;222;;11917;;Sample Name;cell type;Granulocyte macrophage progenitor cell (GMP);CL;http://purl.obolibrary.org/obo/CL_0000557
c09ed0b1-aa69-495d-97dc-d07f5ed20ba1;36;221;222;111;12036;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
9fe4e913-0254-4e91-b5d3-62517138da3c;90;233;234;;12583;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
9fe4e913-0254-4e91-b5d3-62517138da3c;90;233;234;;12583;;Source Name;strain;C57BL/6;NCIT;http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C14424
9fe4e913-0254-4e91-b5d3-62517138da3c;90;233;234;;12583;;Source Name;organism part;Blastocyst;FMA;http://sig.uw.edu/fma#Blastocyst
9fe4e913-0254-4e91-b5d3-62517138da3c;90;233;234;;12583;;Source Name;passages;Early;UO;NULL
9fe4e913-0254-4e91-b5d3-62517138da3c;90;233;234;117;12647;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
9fe4e913-0254-4e91-b5d3-62517138da3c;90;233;234;117;12695;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
2eac57bd-c78f-4154-92b8-3c89c12275a1;96;235;236;118;12961;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
2eac57bd-c78f-4154-92b8-3c89c12275a1;96;235;236;;12663;;Sample Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
2eac57bd-c78f-4154-92b8-3c89c12275a1;96;235;236;118;13042;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
9c7ff2bf-80f1-4278-bbb7-4729517b12fb;87;237;238;;12775;;Sample Name;time point;6;UO;http://purl.obolibrary.org/obo/UO_0000033
9fe4e913-0254-4e91-b5d3-62517138da3c;90;233;234;117;12895;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
9fe4e913-0254-4e91-b5d3-62517138da3c;90;233;234;117;12930;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
f3f4cc71-d08c-4e1e-853d-5ebc03edd4de;118;283;284;142;16757;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
2eac57bd-c78f-4154-92b8-3c89c12275a1;96;235;236;;12698;;Sample Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
56cd0366-089a-4c3b-991f-23715dd90d2d;49;291;292;;16852;;Sample Name;cell type;Embryonic stem cell (ESC);CL;http://purl.obolibrary.org/obo/CL_0002322
af65cce5-e6f7-47db-9ef0-3f27ea50aadb;134;341;342;;20118;;Sample Name;time point;65;UO;NULL
fb9ffa94-7da3-40ad-887e-dd35fd218bbd;89;241;242;121;13615;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
fc26be37-8286-4479-89c3-ef508aab2a3e;46;243;244;;13677;;Sample Name;cell type;Common myeloid progenitor (CMP);CL;http://purl.obolibrary.org/obo/CL_0000049
